callsign,velocity,baro_altitude,geo_altitude
AEZ500Q ,200.65,5295.9,5577.84
CSN6752 ,200.65,5052.06,5394.96
EXS61CU ,200.64,6446.52,6797.04
UAL262  ,200.63,9982.2,10355.58
ABY247  ,200.61,4389.12,4701.54
PBD941  ,200.55,9105.9,9601.2
UAE64P  ,200.46,6339.84,6682.74
VOZ1728 ,200.43,11582.4,11894.82
MEA252  ,200.43,3383.28,3566.16
CHH7295 ,200.32,7810.5,8252.46
AEA89RG ,200.2,7330.44,7726.68
RWZ1403 ,200.19,10972.8,11635.74
NJE112F ,200.17,9144.0,9578.34
EZY83GQ ,200.13,7246.62,7513.32
ANE8224 ,200.09,5661.66,6118.86
PBD861  ,200.05,11582.4,12298.68
RPA4509 ,199.99,7376.16,7818.12
WJA391  ,199.98,10363.2,10698.48
EDV4893 ,199.95,5181.6,5463.54
UAE1    ,199.95,8275.32,8633.46
AFR49BU ,199.93,5920.74,6240.78
ITY1724 ,199.91,6515.1,6873.24
AFR22ZB ,199.86,11033.76,11422.38
EXS16BJ ,199.85,4267.2,4549.14
AIQ3310 ,199.84,6096.0,6461.76
SDM6626 ,199.81,10363.2,10622.28
RYR657W ,199.77,11277.6,11650.98
BEL27A  ,199.75,4091.94,4290.06
EDV139A ,199.64,4488.18,4701.54
AEE6TY  ,199.61,4183.38,4419.6
RYR52YQ ,199.61,9448.8,9776.46
LTC601  ,199.59,12062.46,12588.24
EJU52BP ,199.59,10233.66,10751.82
MXD678  ,199.53,6377.94,6736.08
GLO1200 ,199.49,9151.62,9608.82
SWA204  ,199.29,5623.56,5890.26
CSC6796 ,199.24,6477.0,6065.52
TAM8032 ,199.2,6720.84,7071.36
TSW7M   ,199.19,8839.2,9166.86
UAL469  ,199.1,6362.7,6751.32
UAL1341 ,199.09,6667.5,7094.22
JAL149  ,199.09,4480.56,4785.36
AWK75   ,199.07,9753.6,9555.48
MAS1450 ,199.05,5349.24,5623.56
VTM7520 ,199.04,6720.84,7063.74
ENY3734 ,199.02,6096.0,6408.42
APJ534  ,198.94,5052.06,5448.3
RPA5753 ,198.8,3878.58,4069.08
AAL1708 ,198.61,6088.38,6446.52
IGO5RM  ,198.58,7162.8,7581.9
ITY066  ,198.5,5897.88,6217.92
SIA126  ,198.46,4815.84,5090.16
AFR1037 ,198.39,6812.28,7132.32
AXB1324 ,198.39,7109.46,7536.18
AAR8972 ,198.37,6141.72,6560.82
ANE51QE ,198.37,5608.32,5882.64
EZY62XM ,198.27,6172.2,6522.72
ASA259  ,198.24,5379.72,5631.18
TAR703  ,198.23,4960.62,5250.18
RPA4683 ,198.21,6096.0,6423.66
TGW605  ,198.16,6469.38,6873.24
FIN7DY  ,198.14,6210.3,6484.62
WJA611  ,198.13,10972.8,11498.58
RYR12WL ,198.08,10668.0,11087.1
NKS2537 ,198.03,4640.58,4892.04
AUA9433 ,198.02,5013.96,5273.04
TAP7AB  ,197.99,6149.34,6454.14
JIA5399 ,197.96,5295.9,5585.46
NOZ76Z  ,197.9,6286.5,6621.78
CCA1263 ,197.85,7802.88,8229.6
INI222  ,197.83,10370.82,10896.6
SAH53P  ,197.81,12489.18,12870.18
RPA5858 ,197.77,5806.44,6118.86
SBI5105 ,197.76,10363.2,10904.22
RYR2KD  ,197.65,7749.54,8161.02
DLH2H   ,197.63,5372.1,5646.42
RPA4677 ,197.5,4069.08,4274.82
JBU411  ,197.47,4792.98,5029.2
IBE0269 ,197.47,5417.82,5730.24
JNA513  ,197.45,4876.8,5196.84
FBZ5210 ,197.45,11582.4,11887.2
ITY226  ,197.43,8069.58,8488.68
AAL3299 ,197.36,5631.18,5913.12
RYR82WF ,197.25,8839.2,9182.1
RMB3    ,197.24,11673.84,12199.62
GLG8340 ,197.23,10972.8,11315.7
CCA110  ,197.18,6812.28,7261.86
VLG87JF ,197.17,11247.12,11643.36
AEE711  ,197.09,4518.66,4777.74
EJU37LF ,197.08,5593.08,5905.5
SKW5561 ,197.04,7193.28,7635.24
UBD1242 ,196.94,4442.46,4701.54
NJE899N ,196.87,13716.0,14196.06
WZZ47HA ,196.83,10972.8,11209.02
BTI3VR  ,196.83,4091.94,4442.46
BAW761  ,196.71,9144.0,9509.76
SWA3522 ,196.69,4815.84,5082.54
VOZ9268 ,196.56,10363.2,10683.24
EZY13JZ ,196.53,8115.3,8519.16
CPA260  ,196.52,3924.3,4130.04
AUA445  ,196.44,11269.98,11711.94
AIC402  ,196.29,8892.54,9403.08
ELY5215 ,196.26,5996.94,6393.18
N153TJ  ,196.03,12496.8,13197.84
AAL361  ,196.02,5775.96,6103.62
HVN578  ,195.98,3566.16,3672.84
RPA4564 ,195.94,6286.5,6675.12
AAL2760 ,195.9,4526.28,4762.5
AEE439  ,195.9,6332.22,6690.36
TAP257N ,195.89,6598.92,7040.88
WJA615  ,195.82,6004.56,6263.64
PAL432  ,195.77,5737.86,6141.72
RPA3300 ,195.76,5440.68,5730.24
APX1G   ,195.57,11582.4,12001.5
CAL116  ,195.29,4343.4,4663.44
VGG407  ,195.28,11109.96,11742.42
THY6NH  ,195.28,8153.4,8641.08
SBI5107 ,195.25,11582.4,12237.72
MMD400  ,195.24,3810.0,3878.58
PGT8ME  ,195.16,6096.0,6385.56
VANT36  ,195.09,8679.18,9098.28
JBU1929 ,195.07,6172.2,6477.0
SAS355  ,195.07,9144.0,9144.0
UAE9CL  ,195.03,5052.06,5303.52
RZO198  ,195.01,5425.44,5806.44
ASL77G  ,195.01,4335.78,4564.38
APG328  ,194.99,6576.06,7056.12
ISR393  ,194.96,5311.14,5585.46
SNG6668 ,194.91,3947.16,4183.38
QLK105D ,194.89,5181.6,5334.0
IBE0137 ,194.83,5440.68,5737.86
RAM623  ,194.82,4503.42,4716.78
SAS793  ,194.75,5242.56,5539.74
AFR13PW ,194.7,7536.18,7886.7
TKJ6VE  ,194.59,5516.88,5730.24
THY1JU  ,194.49,4069.08,4122.42
SDG222  ,194.49,8663.94,9204.96
VJT634  ,194.49,10363.2,10736.58
VLG4QY  ,194.48,6697.98,7086.6
SXS1CM  ,194.41,5737.86,5996.94
EZY62BK ,194.31,7924.8,8359.14
SKW4109 ,194.3,6233.16,6576.06
AAL2632 ,194.26,6972.3,7391.4
AHY074  ,194.22,4465.32,4701.54
ABL8023 ,194.14,2202.18,2430.78
LOT3LN  ,194.13,5029.2,5265.42
IGO2196 ,194.03,4579.62,4777.74
EWG42N  ,193.98,3954.78,4168.14
KLM62C  ,193.95,6233.16,6560.82
KAC163  ,193.83,4640.58,4899.66
CSZ9190 ,193.59,5730.24,6126.48
TSC582  ,193.56,5067.3,5341.62
CPA139  ,193.52,4175.76,4312.92
EJU62NY ,193.43,6621.78,7063.74
WJA737  ,193.41,6789.42,7139.94
THY7HW  ,193.4,5615.94,5875.02
GTI8603 ,193.34,5090.16,5151.12
PDT5897 ,193.34,5554.98,5890.26
CGS303  ,193.33,4739.64,4975.86
IGO6936 ,193.31,5303.52,5494.02
UAL220  ,193.26,4632.96,4922.52
PRFHT   ,193.23,12496.8,13091.16
AFR59DX ,193.2,6065.52,6377.94
JBU1966 ,193.2,3505.2,3672.84
UAL1291 ,193.11,3345.18,3482.34
GRA95   ,193.1,5791.2,6103.62
RPA4383 ,192.93,3345.18,3505.2
RYR7046 ,192.81,5494.02,5753.1
DHK598  ,192.71,5791.2,6156.96
IBS15SM ,192.67,4191.0,4274.82
UAG26K  ,192.64,6995.16,7437.12
AEA198  ,192.53,3444.24,3680.46
SAA333  ,192.43,10408.92,10911.84
KLM809  ,192.42,7536.18,8100.06
TCKZU   ,192.35,6926.58,7223.76
UBG206  ,192.32,4259.58,4427.22
JFA01Z  ,192.31,10668.0,11102.34
FHPLU   ,192.27,12496.8,12893.04
ANA299  ,192.14,7315.2,7818.12
PDT6031 ,192.0,3322.32,3474.72
BAW309  ,192.0,7315.2,7650.48
AAL2894 ,191.99,5143.5,5425.44
EJA535  ,191.97,4282.44,4495.8
DAL2691 ,191.93,4191.0,4351.02
SEH840  ,191.88,4480.56,4701.54
PGT3517 ,191.82,7459.98,7947.66
AIQ519  ,191.79,7155.18,7658.1
AAL1813 ,191.68,5798.82,6103.62
EZY91KZ ,191.51,10066.02,10477.5
KNE555  ,191.42,3611.88,3817.62
AVA043  ,191.42,3589.02,3779.52
NJE730H ,191.38,13716.0,14234.16
GLO1635 ,191.38,7048.5,7482.84
UAL491  ,191.34,5478.78,5791.2
RYR92KP ,191.34,7650.48,7978.14
AEA6037 ,191.31,4983.48,5318.76
SEH8BR  ,191.19,5676.9,5958.84
ICE695  ,191.19,6202.68,6530.34
HYD142  ,191.17,5349.24,5608.32
N131BV  ,191.15,7315.2,7734.3
CTV793  ,191.11,5257.8,5600.7
SWA8502 ,191.08,4518.66,4762.5
DAL1565 ,191.06,4061.46,4297.68
ITY618  ,191.04,5196.84,5486.4
SFR671  ,191.02,10972.8,11490.96
QLK1957 ,191.01,6804.66,6926.58
JFA90L  ,190.97,6096.0,6370.32
AIQ3440 ,190.95,5288.28,5570.22
OCN42F  ,190.86,4632.96,4892.04
RYR59CR ,190.78,8663.94,9128.76
RPA3608 ,190.75,4518.66,4747.26
RYR4354 ,190.74,8229.6,8663.94
RUK66SC ,190.69,6492.24,6781.8
DLH51F  ,190.68,5875.02,6217.92
LNI326  ,190.67,4777.74,5044.44
EZY58ZF ,190.66,5029.2,5288.28
ABL7155 ,190.54,5090.16,5425.44
ARG1262 ,190.5,5494.02,5631.18
FDX1728 ,190.45,4602.48,4914.9
DAE1002 ,190.4,5219.7,5532.12
BAW61XM ,190.38,5151.12,5455.92
BEL8MP  ,190.37,4663.44,4892.04
ANE29VH ,190.36,5082.54,5402.58
KAL190  ,190.35,3695.7,3954.78
VLG63UE ,190.26,4114.8,4312.92
IGO805M ,190.17,6042.66,6278.88
NJE514V ,190.08,5471.16,5684.52
WAZ57KH ,190.06,5699.76,6004.56
ANA805  ,189.92,3802.38,4069.08
SHT9B   ,189.92,4396.74,4640.58
PDT6062 ,189.73,5135.88,5440.68
RYR6WC  ,189.64,6705.6,7025.64
PDT5983 ,189.62,5379.72,5699.76
FBZ5160 ,189.55,5692.14,5806.44
SAS816  ,189.18,5242.56,5501.64
EDV5415 ,189.14,4137.66,4343.4
DLH21F  ,189.1,4427.22,4663.44
AYN7352 ,189.1,6126.48,6210.3
CCA1443 ,189.08,4991.1,5204.46
VIV187  ,189.07,5334.0,5692.14
THY5UL  ,189.05,5981.7,6286.5
N883MT  ,189.05,6705.6,7117.08
TGW425  ,188.95,4366.26,4625.34
RYR95SZ ,188.94,5791.2,6050.28
NOJ30   ,188.87,9464.04,9784.08
PDT5925 ,188.84,3581.4,3749.04
TAP23PN ,188.83,7399.02,7886.7
JFA98Y  ,188.6,12496.8,12984.48
ASA455  ,188.56,4648.2,4914.9
DAL2637 ,188.45,3916.68,4130.04
WJA2722 ,188.43,4853.94,5090.16
UAE181  ,188.4,3048.0,3147.06
PGT55XN ,188.39,3444.24,3604.26
DLH76E  ,188.36,7520.94,7917.18
PNC4M   ,188.3,10279.38,10797.54
AIC2620 ,188.29,4427.22,4602.48
AAL1919 ,188.29,5379.72,5669.28
JAL3919 ,188.25,3954.78,4221.48
KAY53   ,188.1,3779.52,4000.5
SJJ313  ,188.07,5097.78,5349.24
VLG8ZX  ,188.04,6873.24,7231.38
UBD424  ,188.01,4038.6,4251.96
DICMD   ,187.98,12420.6,12862.56
TCALB   ,187.98,6004.56,6347.46
QLK811D ,187.93,7620.0,7879.08
VOZ621  ,187.91,11582.4,11978.64
N525DP  ,187.85,8191.5,8709.66
EXS28YD ,187.84,3444.24,3703.32
MXD1236 ,187.84,6400.8,6766.56
AAL2551 ,187.77,4000.5,4251.96
GLO1345 ,187.73,10965.18,11521.44
AIC2115 ,187.71,6408.42,6781.8
CTV415  ,187.67,6880.86,7345.68
FD624J  ,187.6,11811.0,12031.98
SWA3028 ,187.59,5486.4,5783.58
HEZ631  ,187.56,6926.58,7406.64
JBU493  ,187.49,4754.88,4991.1
WUK7694 ,187.48,3467.1,3665.22
JBU307  ,187.42,4785.36,5029.2
RPA5741 ,187.34,9144.0,9662.16
QFA992  ,187.34,12192.0,12641.58
RWZ556  ,187.28,5684.52,5897.88
MADRS68 ,187.17,5166.36,5433.06
QFA765  ,187.12,9745.98,9822.18
TAM3988 ,187.07,8275.32,8709.66
UPAV001 ,187.05,10668.0,11064.24
KLM73J  ,186.98,6606.54,6934.2
EDW31U  ,186.86,6256.02,6598.92
PGT910  ,186.77,4472.94,4739.64
CCA941  ,186.76,6766.56,7078.98
APJ156  ,186.61,4930.14,5334.0
SIA25   ,186.59,5006.34,5257.8
NKS2054 ,186.48,3611.88,3802.38
LOT3908 ,186.44,5791.2,6042.66
AXB1183 ,186.3,5181.6,5478.78
PGT1099 ,186.28,7086.6,7490.46
BEL7NG  ,186.27,3528.06,3726.18
RPA5839 ,186.26,5600.7,5935.98
KEM830  ,186.25,8542.02,8961.12
N562JL  ,186.17,4472.94,4678.68
THY1WP  ,186.16,4251.96,4434.84
RPA4360 ,186.15,5013.96,5288.28
EJU64FB ,186.13,8229.6,8580.12
RPA3656 ,186.07,4572.0,4815.84
JIA5328 ,186.05,7010.4,7437.12
RYR2FG  ,186.03,6720.84,7025.64
DAL1410 ,185.83,5219.7,5463.54
BBG694  ,185.81,4381.5,4632.96
RYR6759 ,185.76,5212.08,5463.54
AXM6498 ,185.73,5181.6,5554.98
AAL429  ,185.7,5791.2,6126.48
JNA348  ,185.69,3954.78,4191.0
RYR362T ,185.67,2796.54,2926.08
EZY76VG ,185.62,5410.2,5783.58
PDT5854 ,185.58,2971.8,3116.58
SFR206  ,185.54,10690.86,11155.68
AAL2781 ,185.33,3840.48,4046.22
Unknown,185.33,10363.2,10736.58
PGR1368 ,185.32,12192.0,12786.36
UAL1345 ,185.21,4732.02,4945.38
LVIYQ   ,184.97,9174.48,9410.7
PJJ311A ,184.97,8023.86,8435.34
LBT385  ,184.95,3665.22,3855.72
POE602  ,184.85,4602.48,4831.08
JNA304  ,184.84,4953.0,5189.22
RYR15UY ,184.83,4175.76,4442.46
VOE3569 ,184.83,6149.34,6461.76
GAC186B ,184.83,8229.6,8656.32
THY7UX  ,184.79,5204.46,5463.54
PHGHZ   ,184.75,6469.38,6736.08
VOZ242  ,184.73,5120.64,5227.32
ASA452  ,184.64,4587.24,4853.94
FD628J  ,184.54,12192.0,12557.76
SWR4PX  ,184.5,5867.4,6164.58
AFR82KP ,184.49,3863.34,4038.6
RYR9XH  ,184.44,4572.0,4808.22
EWG7JG  ,184.35,5402.58,5684.52
RYR75YA ,184.33,6545.58,6835.14
HKE648  ,184.3,4991.1,5334.0
TWB672  ,184.24,5775.96,6149.34
RPA3689 ,184.19,4526.28,4754.88
SWA3390 ,184.19,3893.82,4091.94
UPS806  ,184.18,3223.26,3436.62
ANA39   ,184.09,3528.06,3741.42
VJH728  ,183.86,7917.18,8290.56
GES441S ,183.84,5791.2,6126.48
AIC2403 ,183.84,5341.62,5600.7
SWA766  ,183.75,3977.64,4175.76
ADO80   ,183.71,3855.72,4008.12
AZU4664 ,183.67,8534.4,8968.74
UAL2744 ,183.66,3383.28,3581.4
NSZ5WU  ,183.6,7315.2,7650.48
LOG10HF ,183.51,5295.9,5600.7
SKW6263 ,183.42,3886.2,4046.22
RYR77MQ ,183.41,3086.1,3291.84
IGO769Y ,183.37,4930.14,5158.74
RYR61WA ,183.21,7414.26,7802.88
ABX505  ,183.13,3794.76,3970.02
VLG17WR ,183.13,3878.58,4137.66
EZS86MH ,182.99,4663.44,4922.52
AMX689  ,182.82,7597.14,8084.82
BEL6MY  ,182.81,4838.7,5105.4
VLG5HA  ,182.75,6187.44,6522.72
WZZ9404 ,182.75,5615.94,5966.46
ITY738  ,182.65,4762.5,4998.72
N630DB  ,182.62,8915.4,9464.04
WZZ37DB ,182.57,5280.66,5554.98
TAM4676 ,182.53,6903.72,7284.72
N555GS  ,182.44,4137.66,4373.88
CTV698  ,182.43,6256.02,6667.5
TUI3GB  ,182.37,6088.38,6377.94
NWK1711 ,182.37,10370.82,10607.04
CKS533  ,182.23,4724.4,4975.86
AAL3184 ,182.2,4861.56,5090.16
UPS844  ,182.2,5798.82,6156.96
PO024   ,182.2,6736.08,7109.46
SWA1160 ,182.13,3749.04,3954.78
NKS2097 ,182.12,4305.3,4526.28
DLH8LN  ,182.08,6591.3,6903.72
NOJ53   ,182.0,10226.04,10797.54
JBU1515 ,181.97,5471.16,5768.34
UEE2    ,181.88,10370.82,10774.68
SJV950  ,181.74,5364.48,5745.48
EJU41AE ,181.7,7322.82,7719.06
FD449   ,181.68,6286.5,6484.62
PDT5872 ,181.6,9387.84,9966.96
DLH895  ,181.55,4206.24,4335.78
DAL2375 ,181.31,3931.92,4145.28
UAL2153 ,181.29,3779.52,3962.4
CBJ5532 ,181.23,6080.76,6385.56
RYR44QN ,181.21,7010.4,7391.4
RPA5842 ,181.11,6347.46,6659.88
CND250  ,181.06,3543.3,3710.94
KLM20E  ,181.02,6949.44,7254.24
UAE84N  ,181.02,7879.08,8244.84
BAW118  ,180.94,5120.64,5372.1
RYR66XU ,180.85,7620.0,8031.48
AFR82CP ,180.78,3672.84,3947.16
KLM41H  ,180.69,7688.58,8077.2
RPA4357 ,180.51,4770.12,5006.34
EVA856  ,180.51,7200.9,7680.96
MAS133  ,180.48,4968.24,4922.52
AVA9523 ,180.48,5387.34,5783.58
WMT3034 ,180.43,3314.7,3520.44
VSR802  ,180.38,10058.4,10561.32
POE444  ,180.29,4114.8,4290.06
AIQ3227 ,180.26,4320.54,4526.28
IBB60SP ,180.17,5844.54,6179.82
THY5AT  ,180.15,5265.42,5524.5
RYR27KT ,180.14,4442.46,4663.44
ISR890  ,180.13,6172.2,6507.48
QFA904  ,180.1,4320.54,4495.8
AXM75   ,180.09,2240.28,2354.58
TAM3278 ,180.08,3939.54,4152.9
RYR30LM ,180.04,9342.12,9845.04
TAM3086 ,180.01,4511.04,4762.5
TOM8MW  ,179.95,5791.2,6035.04
VLG123D ,179.9,4366.26,4572.0
QTR8743 ,179.83,6004.56,6385.56
THY6RD  ,179.81,4815.84,5029.2
EJU92KE ,179.8,5486.4,5775.96
RYR246K ,179.8,3566.16,3741.42
MYJ928  ,179.78,9441.18,9753.6
RPA3456 ,179.76,3733.8,3916.68
IBE04RL ,179.63,4084.32,4320.54
LNK927R ,179.45,7475.22,7764.78
UAL1803 ,179.44,3352.8,3528.06
EZY92DA ,179.43,5341.62,5661.66
VOZ9274 ,179.29,11574.78,11856.72
RPA3428 ,179.23,3947.16,4168.14
TKJ9NG  ,179.2,4404.36,4648.2
RYR9AV  ,179.03,8976.36,9387.84
TRA5098 ,178.92,6652.26,6957.06
LJC7    ,178.81,12496.8,12862.56
AXM6419 ,178.78,5692.14,6035.04
CAL704  ,178.73,2057.4,2217.42
AXM892  ,178.61,5821.68,6156.96
JAL328  ,178.61,6126.48,6537.96
RPA4524 ,178.6,4632.96,4869.18
CAL832  ,178.53,4099.56,4373.88
KHV850  ,178.52,4328.16,4549.14
TAM4604 ,178.43,3649.98,3848.1
RYR4803 ,178.39,3802.38,4091.94
N995LP  ,178.12,7978.14,8473.44
VOZ882  ,178.08,3589.02,3733.8
QLK1991 ,178.0,9753.6,10027.92
TVR7721 ,178.0,3489.96,3634.74
ARE4120 ,177.8,5608.32,5974.08
EDV5427 ,177.69,4937.76,5135.88
IBB48KU ,177.65,5113.02,5440.68
TOM31B  ,177.32,6141.72,6408.42
AFR32DV ,177.3,5935.98,6217.92
BAW2PD  ,177.17,3299.46,3467.1
TGW412  ,177.17,5402.58,5753.1
DLH99F  ,177.15,3581.4,3756.66
ANA308  ,177.14,3337.56,3543.3
VLJ638E ,177.11,8839.2,9197.34
SWA2809 ,177.11,4267.2,4465.32
AZU2706 ,177.07,6515.1,6865.62
OKDSY   ,176.98,5097.78,5311.14
DAL2286 ,176.72,3520.44,3665.22
VTM8301 ,176.6,6911.34,7345.68
VLG56ND ,176.56,4191.0,4404.36
RYR88TL ,176.45,8084.82,8557.26
CCA1955 ,176.27,4518.66,4709.16
QLK1807 ,176.18,4434.84,4625.34
UAE34Y  ,176.16,3817.62,4023.36
AAR113  ,175.97,3992.88,4244.34
EZY63BN ,175.9,5318.76,5600.7
N300KS  ,175.88,7239.0,7642.86
TVF66ER ,175.86,3970.02,4191.0
ENT95NX ,175.84,6400.8,6720.84
AVA8409 ,175.78,5082.54,5402.58
IGO691N ,175.76,4427.22,4541.52
RYR2KZ  ,175.7,5913.12,6195.06
SWR8XA  ,175.64,4251.96,4480.56
TVF55TT ,175.64,3368.04,3528.06
GCR6530 ,175.59,3901.44,4145.28
NWK2905 ,175.54,6408.42,6484.62
HVN614  ,175.49,3329.94,3611.88
EZY58CN ,175.43,4076.7,4259.58
NOJ605  ,175.34,4320.54,4518.66
RYR62ZW ,174.95,5661.66,5928.36
VTBRK   ,174.92,7063.74,7391.4
THY7NE  ,174.85,4114.8,4351.02
RYR2YA  ,174.85,3970.02,4152.9
UAL635  ,174.84,3901.44,4099.56
KAL497  ,174.65,5059.68,5288.28
TLM932  ,174.52,3749.04,3931.92
CPA947  ,174.5,5791.2,6172.2
UTY736  ,174.43,9745.98,9959.34
APG1265 ,174.4,3596.64,3825.24
VOZ1862 ,174.4,8488.68,8557.26
LOT6KG  ,174.37,3261.36,3398.52
DAL3145 ,174.33,3451.86,3634.74
RYR33DE ,174.16,3924.3,4091.94
RCH222  ,173.94,4518.66,4861.56
VOI3250 ,173.79,4152.9,4381.5
CTN4434 ,173.7,6705.6,7048.5
IGO9201 ,173.65,3345.18,3421.38
EXS86E  ,173.64,4267.2,4549.14
AFR43WQ ,173.61,4366.26,4617.72
AMU618  ,173.53,6400.8,6827.52
LBQ934  ,173.4,8542.02,9067.8
TAM4675 ,173.15,5760.72,6080.76
PAV642  ,172.74,4168.14,4343.4
VJH346  ,172.67,3794.76,3939.54
LXA59J  ,172.54,10668.0,11033.76
Unknown,172.38,5334.0,5433.06
DLH8KX  ,172.36,4572.0,4792.98
MSC2942 ,172.11,2141.22,2270.76
DAL164  ,172.06,5943.6,6240.78
VLG8LH  ,172.06,5417.82,5699.76
PPJDA   ,171.67,9334.5,9829.8
SWR128K ,171.56,4914.9,5173.98
EZY78DM ,171.4,4716.78,4960.62
OEFID   ,171.29,10972.8,11369.04
JBU816  ,171.25,3649.98,3825.24
JST974  ,171.25,10972.8,11056.62
RYR8MR  ,171.21,4427.22,4655.82
ECC601  ,171.21,3985.26,4183.38
JZA632  ,171.18,3634.74,3794.76
VIV147  ,171.16,5158.74,5501.64
SCR168  ,171.0,4808.22,4998.72
CPA635  ,170.99,2659.38,2804.16
VOZ238  ,170.98,4800.6,4945.38
CSN3435 ,170.91,4411.98,4648.2
TAP641  ,170.56,2430.78,2567.94
PHTXA   ,170.56,6400.8,6675.12
QFA19   ,170.39,4693.92,5036.82
MAS721  ,170.36,5547.36,5897.88
FDA368  ,170.31,6240.78,6644.64
NKS2034 ,170.28,3238.5,3398.52
WAZ7077 ,170.24,4046.22,4229.1
RYR46SE ,170.18,2232.66,2423.16
TOM3DW  ,170.1,3444.24,3611.88
CFG869  ,170.03,3444.24,3619.5
GAC836N ,169.86,10668.0,11163.3
QLK316D ,169.71,3970.02,4122.42
RYR42ZP ,169.61,3284.22,3489.96
TOM2BN  ,169.56,4503.42,4739.64
ITL801  ,169.4,3634.74,3817.62
RYR6BT  ,169.22,5394.96,5654.04
TVJ203  ,169.22,5044.44,5303.52
NCA108  ,168.83,3474.72,3634.74
QLK1884 ,168.79,5501.64,5699.76
GLO1430 ,168.71,3307.08,3528.06
PTR2230 ,168.58,6705.6,6995.16
VOS4337 ,168.12,4373.88,4587.24
TUX1300 ,168.07,3657.6,3901.44
DAF3929 ,167.91,9144.0,9441.18
AAL2253 ,167.83,3429.0,3581.4
AAL1165 ,167.82,3939.54,4145.28
SVA119  ,167.76,4335.78,4549.14
SAS1320 ,167.67,6880.86,6979.92
IGO25H  ,167.65,3619.5,3680.46
EIN60T  ,167.59,3756.66,3954.78
FUU543N ,167.57,10805.16,11300.46
ARE4168 ,167.57,5052.06,5394.96
EDV5167 ,167.44,3360.42,3505.2
PGT4323 ,167.39,4686.3,4945.38
TWY99   ,167.07,3992.88,4046.22
NJE515V ,167.05,4267.2,4480.56
DAL196  ,166.97,3078.48,3261.36
DLH6CM  ,166.91,3962.4,4160.52
CFE6MW  ,166.8,3352.8,3550.92
SHT26C  ,166.76,7018.02,7338.06
CFE17Z  ,165.96,5608.32,5935.98
RYR8BA  ,165.83,3931.92,4198.62
THA619  ,165.82,4480.56,4716.78
RPA3679 ,165.65,3482.34,3657.6
AAL276  ,165.64,4274.82,4488.18
AVA187  ,165.6,5836.92,6225.54
PTR2372 ,165.43,6697.98,6987.54
RYR12BV ,165.38,4823.46,5036.82
SIA964  ,165.28,5852.16,6278.88
BAW196E ,165.27,4114.8,4320.54
4XCZB   ,165.19,8328.66,8694.42
HVN513  ,165.19,4290.06,4480.56
SJV974  ,164.92,4221.48,4503.42
ICE204  ,164.83,3078.48,3185.16
WIF6    ,164.8,7620.0,7696.2
UPS842  ,164.78,3284.22,3482.34
Unknown,164.76,3657.6,3497.58
SJV622  ,164.64,5433.06,5730.24
THY3EP  ,164.62,5334.0,5593.08
CRK630  ,164.62,3909.06,4183.38
SAS69H  ,164.56,2606.04,3276.6
HVN619  ,164.48,6477.0,6880.86
ADY203  ,164.41,3345.18,3489.96
Unknown,164.41,3017.52,3162.3
CCA1139 ,164.29,5212.08,5448.3
RPA5766 ,164.19,3482.34,3634.74
UAE185  ,164.18,4518.66,4808.22
SWR477L ,164.17,5501.64,5768.34
AAL2654 ,164.02,4343.4,4587.24
KMM479  ,163.95,3307.08,3520.44
AKJ114K ,163.88,3802.38,3878.58
MMF18   ,163.86,7010.4,7292.34
WIF569  ,163.82,7315.2,7406.64
MAS3    ,163.71,3215.64,3375.66
RYR7WC  ,163.66,4930.14,5135.88
DLH9PK  ,163.59,4107.18,4244.34
KLM30V  ,163.5,6477.0,6766.56
KAL895  ,163.5,3154.68,3337.56
TAM8127 ,163.38,3893.82,4107.18
THY6LJ  ,163.35,3474.72,3642.36
SKY618  ,163.13,3489.96,3718.56
BTI6B6  ,163.1,3329.94,3413.76
RYR41UR ,163.04,3246.12,3406.14
LOT1    ,163.03,3253.74,3390.9
NSZ4344 ,162.99,3337.56,3398.52
VKG1723 ,162.73,2743.2,2948.94
OMA246  ,162.71,3177.54,3246.12
GTI8332 ,162.69,2758.44,2956.56
BAR101  ,162.66,4739.64,4975.86
QLK1999 ,162.56,4663.44,4815.84
JST533  ,162.38,2865.12,3017.52
WZZ979  ,162.37,1783.08,1905.0
UAL542  ,162.36,4792.98,5021.58
JTE105  ,162.26,10972.8,11125.2
AIQ3411 ,162.12,1744.98,1821.18
MAS1057 ,162.08,4572.0,4815.84
FIN8KE  ,162.08,2400.3,2522.22
JIA5278 ,162.03,4587.24,4831.08
AVA8475 ,162.02,4587.24,4937.76
HYS446  ,161.96,4114.8,4312.92
JAL916  ,161.88,4846.32,5181.6
WZZ19HS ,161.77,3032.76,3192.78
AAL1521 ,161.64,3657.6,3886.2
SAS2728 ,161.59,4564.38,4579.62
AAL1063 ,161.47,3863.34,4084.32
FFT4904 ,161.3,4107.18,4366.26
RPA5833 ,161.23,3208.02,3368.04
EZY61GZ ,161.18,2514.6,2689.86
KLM94Q  ,161.04,3489.96,3642.36
ZODIAC75,160.93,7315.2,7642.86
UAL406  ,160.71,3002.28,3139.44
PPNLR   ,160.68,7680.96,8100.06
TAM3792 ,160.52,4389.12,4632.96
JRE753  ,160.26,6461.76,6835.14
RYR9867 ,160.15,4899.66,5219.7
