icao24,callsign,velocity,baro_altitude,geo_altitude,vertical_rate
3e7845,DKKSZ   ,47.35,2956.56,3147.06,-1.95
4d2382,RYR36QN ,242.77,11239.5,11727.18,-1.95
3dc727,GAF518  ,50.35,129.54,190.5,-1.95
4a9dce,SEGNN   ,60.54,708.66,1005.84,-1.95
4863e0,PHGLD   ,33.38,22.86,83.82,-1.95
48c909,SPTIK   ,48.13,975.36,1127.76,-1.95
495148,TAP832  ,140.38,3299.46,3512.82,-1.95
467895,T06     ,57.55,144.78,106.68,-1.95
400eb1,UAO06   ,36.96,167.64,243.84,-1.95
34720e,MEECNRK ,14.15,106.68,160.02,-1.95
3ff4d9,UTC 2   ,33.39,662.94,739.14,-1.95
3d2114,DEKTW   ,57.68,701.04,739.14,-1.95
3ff427,DMVGT   ,43.38,952.5,1051.56,-1.95
a4afbe,AAL445  ,235.69,10157.46,10759.44,-1.95
484cbb,KLM248  ,151.99,2979.42,3147.06,-1.95
3b75f8,MAF31   ,69.82,579.12,670.56,-1.95
4067cd,Unknown,53.88,342.9,441.96,-1.95
750539,9MSAS   ,22.66,160.02,137.16,-1.95
478ea0,SCQZ1E  ,45.62,1440.18,1455.42,-1.95
a8c4d8,UAL116  ,96.6,929.64,1005.84,-1.95
a3b042,CXK1068 ,57.44,1615.44,1676.4,-1.95
780caa,CES6708 ,148.17,3474.72,3604.26,-1.95
300935,ARES44  ,63.59,358.14,434.34,-2.28
4caa55,EAI33S  ,85.77,739.14,861.06,-2.28
4d2290,RYR59VL ,145.28,3345.18,3611.88,-2.28
841ff4,JAL522  ,154.69,3200.4,3436.62,-2.28
440cbe,EJU37JG ,133.21,2743.2,3215.64,-2.28
4080f7,EZY41TV ,74.27,419.1,541.02,-2.28
a292a5,N265MB  ,51.53,350.52,373.38,-2.28
4ca757,ITY585  ,121.51,1463.04,1607.82,-2.28
800da2,SEJ023  ,77.73,320.04,213.36,-2.28
300393,DLA2RW  ,65.57,137.16,190.5,-2.28
3c666e,DLH3KV  ,103.24,1127.76,1226.82,-2.28
4bb876,PGT4323 ,167.39,4686.3,4945.38,-2.28
406d8e,EZY19UL ,92.92,777.24,891.54,-2.28
40753f,EXS8EY  ,126.68,2301.24,2476.5,-2.28
44023f,EJU85UD ,123.71,1089.66,1234.44,-2.28
aa88d2,AAL1763 ,112.89,1203.96,1242.06,-2.28
3dd37b,DHAIL   ,37.55,106.68,175.26,-2.28
470393,HABJF   ,45.2,899.16,990.6,-2.28
424b12,VSB04   ,54.41,91.44,236.22,-2.28
801538,AIC174  ,88.84,891.54,800.1,-2.28
300664,IBBFI   ,2.91,45.72,114.3,-2.28
401f41,GODAC   ,28.03,15.24,129.54,-2.28
461faa,FIN2RE  ,260.78,11871.96,12001.5,-2.28
407f8c,EXS47QN ,243.88,10081.26,10355.58,-2.28
a01b1a,N106BC  ,36.96,60.96,175.26,-2.28
89631c,UAE63Q  ,98.59,1508.76,1569.72,-2.28
3463d9,DNC3SI  ,47.62,434.34,487.68,-2.28
48af00,LOT2206 ,217.9,10965.18,11361.42,-2.28
a2d1bc,ASA542  ,110.44,990.6,1051.56,-2.28
ace9f6,CXK124  ,50.55,906.78,967.74,-2.28
acb4f9,CXK438  ,41.56,510.54,571.5,-2.28
88596c,TVJ203  ,169.22,5044.44,5303.52,-2.28
040231,SKK065  ,158.33,3261.36,3489.96,-2.28
401128,IOS505F ,82.82,1744.98,1866.9,-2.28
7c790c,X62     ,77.2,2232.66,2369.82,-2.28
344455,IBS1882 ,264.6,8854.44,9296.4,-2.28
392af1,AFR79LL ,80.04,426.72,510.54,-2.28
31dce5,IC587   ,40.98,365.76,411.48,-2.28
7c168b,EQL     ,32.93,-68.58,53.34,-2.28
780a7e,CPA635  ,170.99,2659.38,2804.16,-2.28
300812,IOZZF   ,31.82,213.36,266.7,-2.28
a0c8f1,N15MH   ,104.06,1836.42,1958.34,-2.28
851958,JAL3009 ,93.49,1104.9,1219.2,-2.28
4d20ab,ABN2003 ,121.27,1546.86,1676.4,-2.28
440452,EJU41WK ,114.8,1394.46,1501.14,-2.28
ad3fcf,N953AC  ,40.64,731.52,746.76,-2.28
48c9e5,SPTPF   ,33.88,190.5,243.84,-2.28
48c672,SPSUT   ,58.57,853.44,944.88,-2.28
45ac30,SAS55D  ,104.24,716.28,883.92,-2.6
a50126,UPS582  ,66.38,434.34,457.2,-2.6
406f65,HLE21   ,26.56,411.48,487.68,-2.6
706210,JZR345  ,76.03,472.44,457.2,-2.6
4951f0,TAP028  ,70.8,220.98,327.66,-2.6
e49f6d,PSBTA   ,39.81,-38.1,53.34,-2.6
7817b7,CSN3158 ,126.14,2141.22,2240.28,-2.6
8830f3,TLM741  ,117.73,1318.26,1356.36,-2.6
780a0b,CPA903  ,127.95,3070.86,3299.46,-2.6
a2b2a9,KFS87   ,60.39,388.62,388.62,-2.6
a38ef8,N3284M  ,89.0,548.64,571.5,-2.6
46a5e2,SEH790  ,238.32,11590.02,12031.98,-2.6
789206,HKE631  ,123.11,1912.62,2019.3,-2.6
345205,VLG55UB ,135.22,2918.46,3124.2,-2.6
43c923,SWIFT1  ,123.09,259.08,419.1,-2.6
7c6db1,QFA491  ,111.03,1234.44,1386.84,-2.6
885226,THA624  ,131.86,2385.06,2560.32,-2.6
89916c,CAL754  ,67.46,472.44,510.54,-2.6
a173a8,DAL676  ,230.34,6377.94,6697.98,-2.6
50020c,T7AYA   ,87.16,579.12,662.94,-2.6
4baacf,THY6LJ  ,163.35,3474.72,3642.36,-2.6
3e1211,CHX71   ,32.7,220.98,297.18,-2.6
a0ed6e,UPS1364 ,64.01,76.2,68.58,-2.6
39de45,TVF30BT ,65.29,365.76,419.1,-2.6
780a6a,Unknown,123.33,1546.86,1645.92,-2.6
ab2c04,AAL2563 ,115.91,1203.96,1280.16,-2.6
71bf09,KAL1350 ,142.34,2727.96,2880.36,-2.6
06a080,QTR44U  ,129.09,1927.86,2011.68,-2.6
478091,WIF3DA  ,50.07,60.96,129.54,-2.6
a39e83,ASI844  ,35.59,426.72,426.72,-2.6
7583d1,CEB628  ,113.2,2011.68,2179.32,-2.6
ae144b,RCH222  ,173.94,4518.66,4861.56,-2.6
a0365a,N11222  ,105.43,3398.52,3573.78,-2.6
abb5bf,SWA1898 ,110.1,548.64,601.98,-2.6
801441,AIC2530 ,123.4,2331.72,2339.34,-2.6
7100b7,SVA213  ,102.22,1295.4,1409.7,-2.6
7c7b60,YNM     ,63.09,1303.02,1409.7,-2.6
846a5b,NCA226  ,158.74,3200.4,3436.62,-2.6
45f461,BB27    ,39.22,883.92,929.64,-2.6
502cf0,Unknown,46.52,2026.92,2072.64,-2.6
4d2357,TAP429  ,61.54,274.32,373.38,-2.6
89914c,MDA2381 ,58.4,205.74,251.46,-2.6
885112,THA669  ,99.14,1356.36,1363.98,-2.6
400dcd,GCDEO   ,42.83,495.3,586.74,-2.6
3d063f,DEAPR   ,52.68,609.6,640.08,-2.6
30081f,CPV369  ,84.31,1417.32,1539.24,-2.6
48ada6,LOT7VJ  ,71.82,7.62,76.2,-2.6
89647a,UAE65U  ,126.73,1234.44,1295.4,-2.6
a6bb97,JIA5244 ,246.72,9334.5,9913.62,-2.6
407675,AUR501  ,61.01,472.44,548.64,-2.6
40717e,EXS48JG ,70.94,198.12,220.98,-2.93
4d2042,AEZ413P ,119.09,1950.72,2110.74,-2.93
845dee,ANA570  ,69.82,152.4,190.5,-2.93
781fe8,CCA1466 ,110.9,2103.12,2133.6,-2.93
a4ff5e,N421AH  ,51.97,167.64,160.02,-2.93
86d5c3,APJ159  ,115.06,2590.8,2788.92,-2.93
aa9321,UAL803  ,142.66,2202.18,2392.68,-2.93
4bc8c5,PGT17SE ,125.43,1783.08,1882.14,-2.93
8695a4,ANA109  ,71.66,144.78,182.88,-2.93
4081bd,BAW949L ,63.79,106.68,190.5,-2.93
3e0173,CHX36   ,56.04,152.4,220.98,-2.93
44ce73,BEL7GZ  ,65.34,167.64,236.22,-2.93
469c30,SXGAP   ,31.9,9105.9,9601.2,-2.93
e48e92,GLO1747 ,71.66,1318.26,1402.08,-2.93
a6fb41,VOS4323 ,225.11,11887.2,12641.58,-2.93
71c542,ESR614  ,90.42,800.1,845.82,-2.93
40697b,SHT7C   ,157.45,4175.76,4396.74,-2.93
4aca86,NSZ4369 ,247.59,9288.78,9723.12,-2.93
47947c,NOZ617  ,66.57,228.6,335.28,-2.93
394c10,AFR59FX ,151.67,3208.02,3413.76,-2.93
4d2068,WMT581  ,140.2,2255.52,2407.92,-2.93
75871b,APG353  ,124.34,2545.08,2712.72,-2.93
48c22b,RYR189E ,76.39,342.9,411.48,-2.93
8016a5,IGO25H  ,167.65,3619.5,3680.46,-2.93
400eb5,UAA99   ,43.99,297.18,419.1,-2.93
738284,ISR883  ,131.18,1028.7,1082.04,-2.93
3571d8,MRL31F  ,60.84,198.12,243.84,-2.93
3985a0,DAH1010 ,71.81,114.3,167.64,-2.93
a5d3e0,NGF1929 ,95.36,1607.82,1684.02,-2.93
403321,GBSYY   ,60.23,358.14,426.72,-2.93
43c8d5,CWL43   ,54.49,38.1,137.16,-2.93
48ada0,LOT3JA  ,105.49,1188.72,1272.54,-2.93
851848,JAL218  ,141.83,3101.34,3337.56,-2.93
401a19,GBANX   ,59.43,487.68,586.74,-2.93
a897e4,PDT5836 ,73.17,441.96,472.44,-2.93
3c66b6,OCN1R   ,118.25,868.68,1059.18,-2.93
407cd8,LOG16NY ,151.16,3550.92,3756.66,-2.93
7c6b3d,JST266  ,245.39,10660.38,10439.4,-2.93
8881a7,VJC146  ,135.32,2034.54,2057.4,-2.93
ab8b0b,AAL46   ,156.7,3436.62,3611.88,-2.93
7c534d,MB60G   ,99.81,1668.78,1630.68,-2.93
80145e,IGO233  ,143.53,2621.28,2598.42,-2.93
3444cf,VLG1PZ  ,145.17,2453.64,2659.38,-2.93
408098,GVERO   ,133.25,4130.04,4297.68,-2.93
781226,CSZ9438 ,96.05,1021.08,1089.66,-2.93
896609,FDB1550 ,232.08,8069.58,8618.22,-2.93
407cb1,RUK3673 ,87.73,685.8,784.86,-2.93
406d4e,CFE34E  ,224.04,11544.3,11978.64,-2.93
3475d9,VLG56XU ,70.37,289.56,358.14,-2.93
7c2590,SH135   ,98.11,731.52,876.3,-2.93
501c1a,9ADAD   ,49.43,853.44,960.12,-2.93
80168a,AXB1214 ,137.49,2910.84,2910.84,-2.93
a095aa,EDV5006 ,89.76,708.66,746.76,-2.93
440732,EJU15CN ,66.26,53.34,99.06,-2.93
4bb1ed,THY7ST  ,118.85,1165.86,1264.92,-2.93
a67084,CXK1083 ,63.96,1341.12,1386.84,-2.93
4bd189,SXS99P  ,74.99,83.82,167.64,-2.93
4cad4f,RYR6759 ,185.76,5212.08,5463.54,-2.93
471db8,WZZ57   ,76.82,426.72,510.54,-2.93
7c7a4a,VOZ347  ,144.79,3566.16,3741.42,-3.25
4cac8a,SAS50G  ,57.31,388.62,449.58,-3.25
77044e,ALK308  ,128.19,1729.74,1897.38,-3.25
3d1a80,DEIHC   ,28.34,579.12,708.66,-3.25
76cd49,SIA31   ,119.66,1615.44,1661.16,-3.25
4798c4,AKK2    ,122.03,922.02,914.4,-3.25
4ca647,RYR79SG ,125.43,1836.42,1935.48,-3.25
4d224d,RYR830Q ,75.5,129.54,205.74,-3.25
440c96,EJU76RF ,145.04,3040.38,3223.26,-3.25
a22482,SWA558  ,117.66,1409.7,1493.52,-3.25
758302,PAL421  ,68.16,304.8,358.14,-3.25
a78500,USC108  ,96.2,899.16,937.26,-3.25
405636,EZY61GZ ,161.18,2514.6,2689.86,-3.25
4bc856,PGT9BB  ,62.81,251.46,289.56,-3.25
e49104,GLO1489 ,71.49,1051.56,1143.0,-3.25
8681b3,SKY618  ,163.13,3489.96,3718.56,-3.25
4073a1,EZY21EU ,101.41,1242.06,1341.12,-3.25
a93a94,LFA551  ,54.31,723.9,716.28,-3.25
4cc52f,ICE450  ,79.23,647.7,739.14,-3.25
4b181c,SWR477L ,164.17,5501.64,5768.34,-3.25
4cc279,ICE204  ,164.83,3078.48,3185.16,-3.25
800d0a,IGO316Y ,136.84,2971.8,3002.28,-3.25
407267,EXS46QW ,72.12,297.18,388.62,-3.25
407b70,WUK15NR ,250.45,10507.98,10850.88,-3.25
4bb068,THY9HZ  ,67.91,411.48,464.82,-3.25
a7e2da,SKW4298 ,64.67,388.62,403.86,-3.25
ae1f70,R72097  ,53.55,716.28,792.48,-3.25
80159b,SDG162  ,64.31,411.48,259.08,-3.25
aae9de,MTN8502 ,63.64,678.18,716.28,-3.25
407f1e,RUK66SC ,190.69,6492.24,6781.8,-3.25
8015d1,IGO7066 ,57.62,1127.76,1028.7,-3.25
8014d8,IGO1074 ,104.82,1234.44,1165.86,-3.25
4cad53,ITY437  ,97.32,937.26,1059.18,-3.25
39bda8,AFR7463 ,204.35,5562.6,5836.92,-3.25
406674,BAW825  ,134.28,2346.96,2491.74,-3.25
71c293,AAR8972 ,198.37,6141.72,6560.82,-3.25
406018,EZY59GD ,227.08,11277.6,11940.54,-3.25
46d0c9,SEH472  ,56.0,2689.86,2712.72,-3.25
406532,SHT9Z   ,68.42,45.72,121.92,-3.25
4bc8ca,PGT2009 ,68.57,106.68,274.32,-3.25
508267,MNE400  ,126.86,2263.14,2400.3,-3.25
44001a,AUA901T ,129.29,1158.24,1257.3,-3.25
a08e82,RPA4373 ,62.15,0.0,76.2,-3.25
a1b0e7,MRA662  ,60.76,274.32,266.7,-3.25
e49926,CO71    ,56.59,876.3,952.5,-3.25
4021f7,GHULL   ,40.81,190.5,289.56,-3.25
80145b,IGO20NK ,87.89,2026.92,1965.96,-3.25
471faa,WMT7KK  ,68.85,121.92,213.36,-3.25
880855,AIQ3024 ,68.16,99.06,38.1,-3.25
e49d20,AZU4188 ,68.63,830.58,899.16,-3.25
781677,CSS358  ,66.26,861.06,868.68,-3.25
4cacb0,SAS1421 ,68.97,228.6,266.7,-3.25
717cc8,KNE710  ,67.41,190.5,45.72,-3.25
80164b,IGO5183 ,74.12,342.9,205.74,-3.25
400210,CPJ75   ,64.42,365.76,419.1,-3.25
a0044b,N10VW   ,52.97,365.76,365.76,-3.25
a05ddc,UAL1734 ,74.62,175.26,213.36,-3.25
a19b2f,GPD202  ,55.51,68.58,129.54,-3.25
39cea6,TVF95VE ,78.26,175.26,228.6,-3.25
a04b24,AAL2760 ,195.9,4526.28,4762.5,-3.25
a235a5,LXC41   ,84.89,358.14,472.44,-3.25
a88cbf,PDT5917 ,68.06,388.62,472.44,-3.25
a060ae,AAL2371 ,62.64,266.7,327.66,-3.25
a39a30,WUP331  ,61.73,83.82,99.06,-3.25
c079d5,WJA86   ,121.42,1074.42,1165.86,-3.25
3c6426,CFG8PH  ,75.63,68.58,137.16,-3.25
4a08eb,ROT6213 ,155.53,6728.46,7109.46,-3.58
4b8509,TCAHI   ,56.92,419.1,464.82,-3.58
345691,IBE06GT ,73.68,632.46,693.42,-3.58
4d20e9,VJT480  ,85.41,822.96,975.36,-3.58
3c6469,CFG5TX  ,115.03,1097.28,1158.24,-3.58
407d80,COUGAR53,66.57,541.02,647.7,-3.58
4cac36,NOS9075 ,84.74,259.08,251.46,-3.58
151ed0,SBI3745 ,66.81,175.26,144.78,-3.58
478ecf,SCQ5K   ,43.87,274.32,160.02,-3.58
73806b,ELY574  ,140.63,1562.1,1638.3,-3.58
86cf7c,ANA780  ,77.12,525.78,601.98,-3.58
4bb85a,PGT1916 ,146.38,2545.08,2682.24,-3.58
861f1a,ANA458  ,243.85,8877.3,9433.56,-3.58
8960f2,UAE52M  ,72.92,289.56,358.14,-3.58
4c484c,PNC4M   ,188.3,10279.38,10797.54,-3.58
750436,AXM5411 ,72.43,160.02,167.64,-3.58
502d24,BTI69R  ,67.72,129.54,129.54,-3.58
3ce8dc,DCPMI   ,68.58,220.98,350.52,-3.58
a968f8,AAL2819 ,61.91,-38.1,7.62,-3.58
4c80a5,CYP1112 ,154.18,2636.52,2781.3,-3.58
478dd3,SCQZ9F  ,49.8,670.56,678.18,-3.58
4010e9,EZY47HW ,66.9,182.88,274.32,-3.58
4cc2a3,ICE500  ,138.44,1676.4,1775.46,-3.58
8a096f,SJV974  ,164.92,4221.48,4503.42,-3.58
abfd23,SWA1401 ,67.91,91.44,137.16,-3.58
4ca6a6,RYR94CM ,66.75,114.3,190.5,-3.58
3c6595,DLH4NV  ,70.03,266.7,342.9,-3.58
68332b,VSV5273 ,136.1,5882.64,6210.3,-3.58
896533,FDB2RK  ,77.38,182.88,76.2,-3.58
8880ad,HVN614  ,175.49,3329.94,3611.88,-3.58
400dae,EZY98PG ,63.53,190.5,281.94,-3.58
ab4840,DAL264  ,74.81,236.22,289.56,-3.58
a0a034,CSB7501 ,68.42,274.32,274.32,-3.58
406a92,EZY36HZ ,92.32,685.8,815.34,-3.58
801547,AKJ137W ,239.53,10096.5,10782.3,-3.58
7816c7,CSN8023 ,77.88,76.2,91.44,-3.58
7c68b9,QLK1914 ,65.8,-22.86,129.54,-3.58
84b7c3,APJ456  ,69.81,60.96,99.06,-3.58
4d229d,CAI9GM  ,73.97,144.78,114.3,-3.58
485ecd,KLM744  ,78.2,266.7,350.52,-3.58
ab40ce,RPA5634 ,59.22,167.64,228.6,-3.58
85da64,JA573A  ,104.69,929.64,990.6,-3.58
407994,BAW28F  ,74.6,68.58,152.4,-3.58
395d68,BGA146Y ,70.21,708.66,853.44,-3.58
3d1105,DEERT   ,36.12,365.76,464.82,-3.58
4ba915,THY52J  ,72.54,342.9,457.2,-3.58
896334,FDB7JX  ,71.11,175.26,68.58,-3.58
4d2234,RYR81KK ,145.31,3238.5,3429.0,-3.58
801674,AIC2622 ,69.75,541.02,419.1,-3.58
45be74,OYOST   ,77.85,792.48,868.68,-3.58
4bcdb2,SXS8GV  ,72.95,266.7,259.08,-3.58
a3c5ea,DAL3198 ,68.11,358.14,373.38,-3.58
a9739c,JIA5153 ,64.51,304.8,342.9,-3.58
845f30,FDA358  ,66.95,137.16,175.26,-3.58
34824d,FBY86B  ,29.86,1066.8,1211.58,-3.58
39cea1,TVF19WY ,234.62,8046.72,8305.8,-3.58
4aca15,NSZ3731 ,73.27,53.34,91.44,-3.58
76b868,TGW390  ,95.14,1516.38,1638.3,-3.58
4ca9ec,RYR4MD  ,217.08,10347.96,10843.26,-3.58
a39bfa,UAL317  ,67.67,106.68,220.98,-3.58
717c9c,KNE332  ,248.09,9791.7,10546.08,-3.58
010267,MSC407  ,73.66,533.4,441.96,-3.58
4ca245,RYR78ZY ,154.13,2705.1,2857.5,-3.58
888185,HVN681  ,68.92,411.48,403.86,-3.58
c07a7c,JZA428  ,62.58,304.8,327.66,-3.58
484cb7,KLM91Y  ,67.0,320.04,342.9,-3.58
a3db93,FFT4672 ,242.43,9966.96,10591.8,-3.58
4aca8d,NSZ3747 ,69.98,53.34,83.82,-3.58
84d28e,SFJ88   ,144.12,3215.64,3459.48,-3.58
a1c2f1,SWA2257 ,70.19,7.62,53.34,-3.58
e49608,AZU6596 ,71.75,830.58,906.78,-3.58
847183,NCA108  ,168.83,3474.72,3634.74,-3.58
c07998,TSC260  ,74.12,53.34,99.06,-3.58
3d3ac1,DEUMR   ,78.87,1623.06,1699.26,-3.58
506fa7,S5MTM   ,69.33,3954.78,4168.14,-3.58
471dbb,WZZ2XR  ,236.57,9456.42,10401.3,-3.58
407d10,TOM3LV  ,70.06,76.2,114.3,-3.58
484f06,KLM46C  ,66.37,-7.62,76.2,-3.58
4bcdea,SXS8TX  ,76.9,259.08,312.42,-3.9
801615,AXB2980 ,103.23,2628.9,2598.42,-3.9
aa096a,CXK554  ,40.75,327.66,403.86,-3.9
a48c07,UPS734  ,73.57,571.5,594.36,-3.9
3e47c9,ECA2JP  ,62.29,68.58,182.88,-3.9
4caa8e,EIBJM   ,24.16,60.96,190.5,-3.9
151fe3,IAE314  ,70.73,556.26,548.64,-3.9
a5124c,DAL298  ,73.87,83.82,152.4,-3.9
7020bc,AWA420  ,122.2,2026.92,2004.06,-3.9
344644,VLG75TJ ,90.45,1013.46,1112.52,-3.9
71c334,JJA3212 ,75.53,396.24,419.1,-3.9
4402f0,EJU95AU ,152.8,3177.54,3390.9,-3.9
49d5d4,OKBID   ,36.83,304.8,365.76,-3.9
4aca82,NSZ5WU  ,183.6,7315.2,7650.48,-3.9
a69fd7,GJS4167 ,59.83,106.68,160.02,-3.9
8990ba,SJX762  ,71.09,266.7,289.56,-3.9
398577,AFR7445 ,70.75,213.36,259.08,-3.9
a0aaa0,FDX1742 ,138.4,1531.62,1584.96,-3.9
e80212,LPE2480 ,80.87,114.3,83.82,-3.9
44083c,EJU96FR ,129.87,1539.24,1691.64,-3.9
4ca88c,RYR709K ,76.16,175.26,228.6,-3.9
780173,CPA565  ,75.89,228.6,281.94,-3.9
344694,VLG2SZ  ,72.51,15.24,99.06,-3.9
4d221a,RYR3SM  ,120.4,2331.72,2514.6,-3.9
76bccc,TGW24   ,70.72,327.66,480.06,-3.9
4d21f2,RYR8QU  ,96.83,617.22,716.28,-3.9
78056a,CSZ9104 ,76.61,388.62,388.62,-3.9
4cae68,RYR6659 ,104.23,548.64,624.84,-3.9
48ada4,LOT6MJ  ,70.91,99.06,167.64,-3.9
4cc569,FPY7504 ,75.02,342.9,411.48,-3.9
71c079,AAR730  ,72.66,327.66,342.9,-3.9
80145f,IGO4K   ,76.14,1470.66,1402.08,-3.9
731a6b,SHI7356 ,74.55,198.12,129.54,-3.9
342581,VLG524R ,87.85,922.02,1028.7,-3.9
343282,SWT7883 ,124.0,2446.02,2689.86,-3.9
800b14,IGO237U ,114.35,1828.8,1813.56,-3.9
e49698,TAM3340 ,69.37,76.2,160.02,-3.9
880454,AIQ4401 ,68.0,99.06,76.2,-3.9
010266,MSC2942 ,172.11,2141.22,2270.76,-3.9
408027,TOM8GY  ,77.34,144.78,259.08,-3.9
502d9f,BTI65T  ,73.92,518.16,525.78,-3.9
461f08,FIN34   ,87.38,861.06,838.2,-3.9
880c49,AIQ3204 ,68.16,487.68,449.58,-3.9
76cc71,SIA877  ,77.41,426.72,441.96,-3.9
8a0a10,AWQ240  ,74.72,167.64,167.64,-3.9
4aaac8,SEJVH   ,37.59,175.26,167.64,-3.9
4d21db,KMM479  ,163.95,3307.08,3520.44,-3.9
505dac,ELJ404  ,239.22,9380.22,9761.22,-3.9
39d30c,TVF91LR ,78.71,114.3,167.64,-3.9
4b8e45,PGT1918 ,75.28,182.88,160.02,-3.9
e48396,GLO1402 ,80.42,990.6,1082.04,-3.9
406591,BAW196E ,165.27,4114.8,4320.54,-3.9
8511a8,JAL3087 ,72.44,236.22,289.56,-3.9
4d2384,RYR85SG ,77.08,121.92,198.12,-3.9
4aca90,NSZ5TP  ,72.54,45.72,83.82,-3.9
86d237,SNJ50   ,106.82,396.24,441.96,-3.9
71c533,AAR366  ,71.52,335.28,350.52,-3.9
a41f72,LXJ365  ,222.6,8846.82,9342.12,-3.9
44058f,GAC583F ,53.35,99.06,144.78,-3.9
49d556,OKMIP   ,94.69,4297.68,4511.04,-3.9
801531,IGO2417 ,147.74,2903.22,2956.56,-3.9
490d07,NJE618W ,58.47,182.88,259.08,-3.9
acc954,PDT6022 ,115.99,1325.88,1402.08,-3.9
3d6ef2,RVP631  ,37.47,1120.14,1249.68,-3.9
e47f70,GLO2105 ,123.9,3314.7,3505.2,-3.9
71c014,JNA914  ,76.37,266.7,297.18,-3.9
c078c2,TSC308  ,72.24,335.28,426.72,-3.9
3c65d6,DLH76E  ,188.36,7520.94,7917.18,-3.9
4ca850,RYR4622 ,71.51,259.08,236.22,-3.9
acea6c,LFA684  ,47.67,259.08,251.46,-3.9
3451d9,ANE77EM ,68.3,114.3,205.74,-3.9
a55b50,AAL437  ,71.88,68.58,114.3,-3.9
0a400b,7TVPG   ,71.31,266.7,320.04,-3.9
84c43e,SFJ57   ,71.66,83.82,106.68,-3.9
4b1a67,EZS84NK ,75.06,662.94,739.14,-3.9
402f89,GSRWN   ,37.98,243.84,320.04,-3.9
70c0f6,OMA815  ,80.73,701.04,678.18,-4.23
7c6de4,QFA492  ,136.24,2446.02,2606.04,-4.23
471db0,WZZ979  ,162.37,1783.08,1905.0,-4.23
89409a,GFA041  ,83.34,640.08,746.76,-4.23
780b0d,CSN6706 ,110.89,1173.48,1249.68,-4.23
39de40,TVF89YR ,63.53,274.32,327.66,-4.23
7503ab,MAS2607 ,77.05,411.48,411.48,-4.23
a0a9f6,UCA4922 ,211.04,4983.48,5303.52,-4.23
7cacd7,FD471   ,125.68,2438.4,2606.04,-4.23
780a61,CPA831  ,106.61,1051.56,1097.28,-4.23
e48afd,GLO1775 ,73.08,350.52,441.96,-4.23
a0043f,N10VJ   ,58.66,68.58,198.12,-4.23
39e681,AFR43XU ,71.22,274.32,327.66,-4.23
7c2ac0,JTE153  ,79.48,541.02,480.06,-4.23
0a008b,DAH6102 ,148.08,3581.4,3916.68,-4.23
8005ed,AIC357  ,74.12,342.9,205.74,-4.23
861c10,ANA800  ,74.6,449.58,510.54,-4.23
a0a545,UAL218  ,102.89,1181.1,1211.58,-4.23
aad5ca,AAL116  ,99.81,861.06,914.4,-4.23
3007ef,DLA8MM  ,70.39,434.34,541.02,-4.23
88044a,AIQ4108 ,84.88,777.24,815.34,-4.23
8013db,IGO5237 ,125.47,3101.34,3124.2,-4.23
881054,NOK134  ,103.92,1783.08,1813.56,-4.23
4bc848,PGT58VX ,127.91,1805.94,1920.24,-4.23
478e3f,BNO92J  ,79.29,655.32,708.66,-4.23
a32488,N301RH  ,48.37,381.0,449.58,-4.23
3c6dd6,EWG7HM  ,87.77,495.3,579.12,-4.23
851ca8,JAL2016 ,77.85,495.3,571.5,-4.23
e49c08,TAM3283 ,75.4,1188.72,1280.16,-4.23
8963f1,UAE1GP  ,212.25,9372.6,9867.9,-4.23
151fb8,AUL506  ,34.79,982.98,800.1,-4.23
406fdb,EZY18TL ,70.71,228.6,281.94,-4.23
789263,CPA421  ,106.35,929.64,967.74,-4.23
40643c,EZY25VU ,137.58,1882.14,2026.92,-4.23
40615b,BAW834  ,78.01,769.62,899.16,-4.23
c085d5,WJA32   ,118.39,1691.64,1851.66,-4.23
70e048,KHV850  ,178.52,4328.16,4549.14,-4.23
4b1a1f,EZS71AL ,123.48,3238.5,3451.86,-4.23
4a3244,LAL1240 ,89.64,632.46,739.14,-4.23
4baa14,TKJ5EZ  ,123.04,1912.62,2034.54,-4.23
4bc84f,PGT2UG  ,85.82,632.46,685.8,-4.23
a3c233,DAL2292 ,121.26,1653.54,1714.5,-4.23
488d78,BNI5V   ,141.13,3009.9,3177.54,-4.23
ab09b4,DAL1998 ,123.32,1882.14,1988.82,-4.23
a4c4bb,UPS9783 ,239.22,7879.08,8351.52,-4.23
ad2ce1,SWA4545 ,75.28,472.44,525.78,-4.23
4d2330,FJO54A  ,208.35,7406.64,7802.88,-4.23
e49889,GLO1943 ,74.55,1013.46,1104.9,-4.23
8a09d6,GIA154  ,70.42,198.12,205.74,-4.23
a7e930,FDX104  ,79.82,83.82,60.96,-4.23
4ba9fa,THY6187 ,77.71,601.98,670.56,-4.23
348401,ANE64VU ,116.78,1935.48,2103.12,-4.23
48442a,PHVSQ   ,40.96,198.12,251.46,-4.23
71c225,JNA266  ,113.13,1074.42,1135.38,-4.23
a8d6bd,PDT6031 ,192.0,3322.32,3474.72,-4.23
8016d6,IGO99C  ,66.36,129.54,15.24,-4.23
494104,NJE3NX  ,98.82,1432.56,1554.48,-4.23
7c7aa6,VOZ981  ,95.48,518.16,685.8,-4.23
40097e,SHT26C  ,166.76,7018.02,7338.06,-4.23
4ca624,RYR9AV  ,179.03,8976.36,9387.84,-4.23
